id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,Gender,Location
10181,0,0,6.18,18,,1,0,0,0,M,Chicago
10195,0,0,8.35,21,,0,41.2,1,0,M,Chicago
10224,0,0,5.02,13,,0,0,0,0,M,New Jersey
10238,0,0,7.2,1,,0,0,0,0,M,New Jersey
10301,1,0,6.94,23,0,0,16.6,2.2,0,F,Chicago
10308,0,0,4.81,13,,0,0,0,0,F,Chicago
10320,1,1,10.85,11,0,0,4.5,0.2,0,M,New Jersey
10331,0,0,6.91,18,,0,29.2,2.7,0,M,New Jersey
10336,1,0,11.13,37,1.62,0,74.9,8.8,0,M,New Jersey
10341,1,1,10.53,20,0,0,73.1,12.9,0,M,New Jersey
10359,1,1,11.12,10,1.42,1,47.5,5.7,0,M,New Jersey
10415,1,1,6.51,21,,1,3.9,0.3,0,M,New Jersey
10426,1,1,11.09,26,1.85,1,107.5,64.1,1,F,Chicago
10441,1,0,9.24,26,,0,7.3,1.1,0,M,Chicago
10468,0,0,5.76,13,,1,0,0,0,M,Chicago
10526,0,0,4.74,38,,6,0,0,0,M,Chicago
10541,1,0,4.71,0,,0,0,0,5,M,Chicago
10554,0,0,4.68,19,,8,0,0,0,M,Chicago
10568,0,0,6.23,0,,1,0,0,3,M,Chicago
10584,1,1,11.01,20,0.02,3,168.9,26.3,0,M,Chicago
10625,1,0,8.22,27,,0,69.4,5.7,0,M,Chicago
10646,1,0,10.99,22,1.14,0,25.1,4.4,0,M,Chicago
10652,0,0,6.55,24,,1,32.1,4.7,0,M,Chicago
10713,1,1,4.64,2,,0,0,0,0,M,Chicago
10728,1,1,10.95,15,1.3,0,13.2,1.3,0,M,Chicago
10762,1,0,4.62,0,,0,0,0,0,M,Chicago
10766,0,0,4.7,12,,0,0,0,0,M,Chicago
10797,1,1,10.92,18,1.82,0,30.7,5.9,0,M,Chicago
10798,0,0,10.92,24,,0,,,0,M,Chicago
10807,0,0,4.49,14,0,0,0,0,2,M,Chicago
10838,1,1,10.9,10,1.38,0,0.2,0,0,M,Chicago
10847,0,0,4.57,0,,0,0,0,7,M,Chicago
10893,1,1,11.08,20,,0,23.9,1.7,0,F,California
10904,0,0,4.56,14,,0,0,0,0,F,California
10929,1,1,10.85,15,1.34,0,18.2,1.1,0,F,California
10941,0,0,10.84,11,,0,,,0,F,California
10977,1,1,10.83,22,,0,20.2,2.2,0,F,California
11108,0,0,4.88,9,,0,0,0,0,F,California
11120,0,0,6.38,0,,0,0.2,0,0,F,California
11138,0,0,5.87,0,,0,0,0,0,F,New York
11159,0,0,7.13,0,0,0,7.8,0.7,0,F,New York
11164,1,0,4.28,13,,0,0,0,0,M,Washington DC
11195,1,0,10.77,25,1.76,1,28,2.9,0,M,Washington DC
11266,1,1,10.76,20,1.26,0,181.1,5.2,0,M,Washington DC
11269,0,0,10.76,12,,0,11.7,1.4,5,M,Washington DC
11370,1,0,9.37,25,0,0,31.8,1.5,0,M,Washington DC
11387,0,0,4.44,12,,0,0,0,0,M,Washington DC
11470,0,0,6.21,0,,0,0,0,0,M,Washington DC
11480,0,0,5.35,22,0.71,0,0,0,0,M,Washington DC
11498,1,0,10.75,63,,0,173.2,22.3,0,M,Washington DC
11502,1,1,6.35,22,0,0,0,0,0,M,Washington DC
11543,0,0,6.2,23,0,0,11.9,1.1,0,M,Washington DC
11667,1,1,5.14,21,,0,0,0,0,M,Washington DC
11694,1,0,10.74,25,0.17,0,103.2,10.2,0,M,Washington DC
11709,1,1,10.73,10,1.43,0,8.5,0.4,0,M,Washington DC
11730,0,0,3.94,98,,0,0,0,0,M,Washington DC
11807,0,0,5.2,0,,0,0,0,1,M,Washington DC
11808,1,0,6.39,36,,0,11.6,2.2,0,M,Washington DC
11821,0,0,5.16,13,,0,0,0,0,M,Washington DC
11849,1,0,10.73,24,1.84,0,53.6,2.3,0,M,Washington DC
11876,1,1,6.73,22,,0,3.1,0.5,0,M,Washington DC
11911,1,1,6.16,14,,0,3,0.6,0,M,Washington DC
11990,0,0,4.5,0,,0,0,0,6,M,Washington DC
11991,0,0,4.14,13,,0,0,0,0,M,New Jersey
12003,1,0,6.14,0,,0,3.4,0.2,6,M,New Jersey
12048,0,0,5.75,0,,0,0,0,0,M,New Jersey
12063,0,0,3.95,0,,0,0,0,6,M,New Jersey
12064,0,0,4.16,0,,0,0,0,0,M,Chicago
12070,0,0,7.66,19,,2,33.4,1.7,0,M,Chicago
12123,0,0,4.22,0,,0,0,0,4,M,Chicago
12141,0,0,5.26,14,,1,0,0,0,M,Chicago
12155,0,0,4.39,0,,0,0,0,6,F,Chicago
12169,1,0,6.05,0,,0,0.4,0,0,F,California
12184,1,1,10.71,24,1.32,1,82.7,5.4,0,F,California
12190,0,0,4.16,16,0,0,0,0,0,F,California
12206,0,0,7.05,14,,0,36.5,13,0,F,California
12223,1,1,5.7,0,,0,0,0,7,M,California
12261,1,1,4.39,0,0,0,0,0,0,M,California
12265,0,0,5.95,21,0,0,0,0,0,M,California
12308,1,1,10.7,28,1.41,0,44.9,3.3,0,M,California
12314,1,0,7.12,0,,0,0.9,0.2,4,M,California
12338,0,0,5.78,0,0.24,1,0.8,0.1,6,M,California
12343,0,0,4.85,13,,0,0,0,0,M,California
12396,1,1,8.45,10,,1,0.7,0.3,1,M,California
12421,1,1,10.7,28,0.08,0,58.3,34.7,0,M,California
12440,1,0,4.18,20,,0,0,0,0,M,California
12490,0,0,4.91,24,,2,0,0,0,M,California
12494,1,0,7.99,25,,0,32.5,3.3,0,M,California
12498,0,0,4.41,0,,0,0,0,3,M,California
12546,0,0,6.7,22,,0,13,1.2,0,M,California
12559,1,1,8.25,20,,1,25.1,1.6,0,M,California
12630,0,0,6.13,0,,0,0.9,0.1,3,M,California
12642,1,1,10.68,22,1.07,0,61.7,3.2,0,M,California
12645,1,0,10.68,22,1.03,0,75.5,2.6,0,M,California
12654,0,0,4.79,0,,0,0,0,0,M,California
12677,1,1,6.26,54,,0,36,10.1,0,M,California
12696,0,0,4.36,0,,0,0,0,0,M,California
12702,0,0,4.52,0,,1,0,0,7,M,California
12705,1,1,4.42,13,,0,0,0,0,M,California
12752,0,0,4.31,19,1.56,0,0,0,0,M,California
12772,0,0,4.86,0,,0,0,0,0,M,California
12782,1,1,9.62,16,0,0,55.5,2.2,2,M,California
12785,1,0,6.21,0,,1,2.4,0.3,6,M,California
12813,1,0,8.77,17,0,0,2.2,0.2,0,M,California
12852,1,0,8.18,24,,1,14.5,1.1,0,M,California
12877,1,1,5.33,21,,0,0,0,0,M,California
12887,1,0,4.5,0,0.27,0,0,0,7,M,California
12904,1,0,10.25,24,,0,71.5,7,0,M,California
12918,1,0,6,22,,1,12.3,0.9,0,M,California
12939,0,0,4.36,0,,0,0,0,7,M,California
12943,1,1,4.36,0,,3,0,0,6,M,California
12964,0,0,4.22,0,,1,0,0,6,F,California
12971,0,0,3.82,9,,0,0,0,0,F,California
12978,1,1,10.65,10,1.15,0,56.8,7.4,0,F,California
12994,1,0,7.27,20,,0,13.1,1.2,0,F,New York
13003,1,0,8.07,25,0,0,64.8,3.5,0,F,New York
13017,1,1,8.62,6,0,0,51.2,2.6,0,F,New York
13046,1,0,6.79,17,,0,9,1.3,6,F,Chicago
13060,1,0,7.31,20,,0,4.5,0.2,0,F,Chicago
13080,1,1,10.64,13,1.5,0,99.9,8.2,4,F,Chicago
13116,1,1,4.51,0,,0,0,0,7,F,Chicago
13119,1,0,6.6,0,,0,3.6,0.4,7,F,Chicago
13134,1,1,10.64,25,0.12,0,99,4.5,0,F,Chicago
13176,0,0,7.77,80,,0,0,0,0,F,Chicago
13189,1,0,6.69,0,,0,18.2,0.8,4,F,Chicago
13204,1,0,4.44,20,,0,0,0,0,F,Chicago
13249,0,0,4.14,13,,0,0,0,0,F,Chicago
13260,1,1,5.81,22,,0,0,0,0,F,Chicago
13318,0,0,6.24,0,,0,0.1,0,0,F,Chicago
13337,1,0,7.47,9,,0,8,1,5,F,Chicago
13340,1,0,5.67,56,,0,0,0,0,M,Chicago
13350,1,0,10.62,22,0.07,0,11.1,2.1,0,M,Chicago
13369,0,0,5.77,0,,0,0,0,0,M,Chicago
13379,1,0,10.61,10,1.89,0,202,16.8,0,M,Chicago
13396,1,0,10.61,12,,0,1.6,0.3,2,M,Chicago
13566,1,1,10.59,24,1.08,0,37.5,3.6,0,M,Chicago
13569,1,1,11.42,17,1.23,0,14.8,1.9,0,F,California
13577,1,1,4.28,0,0,0,0,0,0,F,California
13588,1,0,8.78,25,0,2,44,4.7,0,F,California
13639,0,0,4.39,14,,1,0,0,0,F,California
13702,1,0,5.2,0,,0,0,0,0,F,California
13784,1,1,4.76,0,,0,0,0,0,F,California
13822,1,1,10.57,10,1.3,0,12.3,1.5,0,F,California
13838,1,1,5.35,14,,0,0,0,0,F,California
13890,1,0,5.65,36,0.23,0,0,0,0,F,California
13901,0,0,3.78,0,,0,0,0,7,F,California
13964,0,0,6.22,0,,0,1.7,0.1,5,F,New York
14061,0,0,4.08,0,,0,0,0,6,F,New York
14102,0,0,9.5,21,,0,0,0,0,F,Washington DC
14147,0,0,3.84,0,,0,0,0,0,F,Washington DC
14177,1,0,10.53,33,0,0,120.9,4.7,0,F,Washington DC
14229,0,0,5.57,0,0.29,0,0,0,1,F,Washington DC
14237,1,0,7.64,20,0,7,4.9,0.1,3,F,Washington DC
14299,1,0,9.13,24,,0,11.3,1.2,0,F,California
14305,1,0,8.99,32,,1,2.6,1.7,0,F,California
14312,0,0,6.4,0,,1,2.1,0.2,4,F,California
14347,1,0,4.19,0,,0,0,0,6,F,California
14352,1,0,10.81,0,,0,0,0,0,F,California
14366,1,0,7.38,10,,0,4.1,0.3,7,F,California
14388,1,1,10.54,9,,0,9.6,0.3,0,F,California
14447,0,0,10.53,24,,0,,,0,F,California
14459,1,0,6.43,21,,0,43.2,2.2,0,F,New Jersey
14472,1,0,10.52,18,1.62,0,86.6,7.9,0,F,New Jersey
14478,0,0,4.2,0,,0,0,0,0,F,New Jersey
14488,0,0,4.22,14,,0,0,0,0,F,New Jersey
14536,0,0,4.51,0,,0,0,0,6,F,New Jersey
14670,1,1,4.22,22,,0,0,0,0,F,New Jersey
14696,0,0,5.5,55,,0,0,0,0,F,Washington DC
14739,1,0,5.36,0,,0,0,0,7,F,Washington DC
14797,1,0,6.33,44,,0,3,0.2,0,F,California
14866,0,0,5.75,13,,2,17.3,1.8,0,M,Chicago
14887,0,0,6.29,0,0,0,4.4,0.3,7,M,Chicago
14902,1,0,10.78,0,,0,0,0,0,M,Chicago
14913,1,0,4.68,13,,0,0,0,0,M,Chicago
14924,1,0,6.27,22,0,0,11.6,0.6,0,F,Chicago
14957,0,0,4.18,0,,0,0,0,0,F,Chicago
14958,1,1,7.67,32,,0,15.1,0.8,0,F,Chicago
14960,0,0,4.1,0,,0,0,0,0,F,Chicago
15041,0,0,5.24,0,,0,0,0,3,F,Chicago
15044,1,0,9.13,11,0,1,39.1,1.9,0,F,Chicago
15053,0,0,10.39,27,,0,171.2,8.5,1,F,Chicago
15073,1,1,10.39,32,1.17,0,154.2,5.4,0,F,Chicago
15076,1,0,10.39,25,0.3,0,54,5.6,0,F,Chicago
15115,1,0,4.01,14,,0,0,0,0,F,Chicago
15118,1,0,3.9,0,,0,0,0,7,F,Chicago
15134,1,0,10.38,24,,0,143.6,10.5,0,F,Chicago
15141,0,0,5.38,13,,0,0,0,0,F,New York
15163,0,0,6.52,20,,2,18.1,1.6,0,F,New York
15168,1,0,4.69,12,,0,0,0,0,F,New York
15184,0,0,4.27,8,,0,0,0,0,F,New York
15199,1,0,5.16,0,,0,0,0,1,F,New York
15240,1,1,5.72,14,,0,0,0,0,F,New York
15285,1,1,5.22,0,,0,0,0,1,F,New York
15296,1,0,7.78,26,,0,52.9,2.7,0,F,New York
15345,1,1,10.35,15,1.27,0,45.5,4.7,0,F,New York
15346,0,0,7.24,18,,3,18.5,1.1,0,F,New York
15356,1,0,7.19,10,,1,5.5,0.5,4,F,New York
15357,1,0,10.55,21,,2,20,1.8,0,F,New Jersey
15362,0,0,5.56,23,,5,41.8,7.9,0,F,New York
15382,1,1,3.64,20,,0,0.2,0.2,2,F,New York
15388,1,1,9.51,24,0,0,6,1.1,0,F,New York
15402,0,0,3.81,0,,2,0,0,5,F,New York
15425,0,0,5.44,0,,0,0,0,7,F,New York
15433,1,1,10.33,24,,0,41.8,4.4,0,F,New York
15434,1,1,10.69,19,,0,6.5,0.5,0,M,New York
15459,1,0,6.41,0,,0,0,0,0,M,New York
15470,1,0,5.48,21,,0,0,0,0,M,New York
15503,1,0,10.32,20,0.79,0,386.3,17,0,M,New York
15505,1,1,10.32,12,0.16,0,115.6,7.5,0,M,New York
15530,0,0,6.69,0,,0,0,0,0,M,New York
15561,0,0,5.6,23,,0,2.2,0.4,0,M,New York
15567,1,0,10.31,20,1.16,0,6.8,0.4,0,M,New York
15568,1,0,4.42,0,,0,0,0,2,M,New York
15590,1,0,10.3,20,1.12,0,24.1,3,0,M,New York
15615,0,0,4.28,13,,0,0,0,0,M,New Jersey
15624,0,0,6.21,14,,0,17.6,1.3,0,M,New Jersey
15629,1,1,10.3,12,0.24,1,69.4,4,0,M,New Jersey
15640,1,1,10.3,10,1.17,0,12.6,3,0,M,New Jersey
15683,1,0,3.61,0,,0,0,0,4,M,New Jersey
15686,0,0,4.55,23,0.06,0,0,0,0,M,New Jersey
15728,1,1,5.27,0,,0,0,0,1,M,New Jersey
15738,1,0,10.28,21,1.63,0,117.4,4.5,0,M,New Jersey
15779,0,0,6.79,37,,0,24.1,3,0,M,New Jersey
15787,0,0,10.27,24,,0,143.1,6,0,M,California
15796,0,0,3.65,0,,0,0,0,0,M,California
15817,1,0,8.22,25,0,0,45.9,2.1,0,M,California
15819,0,0,3.68,21,,0,0,0,0,M,California
15823,1,1,10.27,18,1.63,0,18.9,1.4,0,M,California
15887,0,0,3.75,13,,2,0,0,0,M,California
15900,1,0,10.25,22,1.18,0,40.2,4.1,0,M,California
15907,0,0,6.85,22,,0,8.7,0.3,0,M,California
15926,1,0,10.25,22,0.04,0,40.4,2.5,0,M,California
16009,1,1,3.98,20,,0,0,0,0,M,New York
16025,1,1,10.24,20,1.67,0,8,0.8,0,M,New York
16029,0,0,5.01,0,,0,0,0,0,M,New York
16071,1,0,4.75,0,,0,0,0,1,M,New York
16076,1,0,10.24,20,1.2,0,43.6,3.1,0,M,New York
16090,1,0,8.16,24,0,0,42.1,3.3,0,M,New York
16096,0,0,5.78,0,,0,0,0,0,M,New York
16109,0,0,3.86,17,,0,0,0,4,M,New York
16117,0,0,3.58,0,,0,0,0,6,M,New York
16145,0,0,3.85,0,,0,0,0,7,M,New York
16153,1,1,8.02,16,0,2,6.7,0.7,0,F,Chicago
16172,0,0,3.39,13,,0,0,0,0,M,New Jersey
16179,1,0,9.02,28,0,0,74.4,3.7,0,M,New Jersey
16244,1,1,10.23,20,0.11,0,3.9,1,0,M,New Jersey
16249,1,0,6.61,0,,0,2.6,0.4,2,M,New Jersey
16253,0,0,4.93,0,,3,0,0,0,M,New Jersey
16276,1,1,10.23,15,0.13,1,104,10.1,0,M,New Jersey
16291,0,0,3.91,0,,0,0,0,0,M,New Jersey
16309,1,1,3.9,10,,0,0,0,0,M,New Jersey
16335,1,1,10.22,14,1.63,0,11.5,0.5,0,M,New Jersey
16412,0,0,5.41,22,,0,0,0,0,M,New Jersey
16417,0,0,6.44,23,,0,15,2.1,0,M,New Jersey
16422,0,0,7.73,20,,0,0,0,0,M,New Jersey
16442,0,0,3.91,0,,0,0,0,0,M,New Jersey
16454,1,0,7.07,10,,1,28.2,1.7,2,M,New Jersey
16457,1,1,4.89,13,,0,0,0,0,F,Chicago
16466,0,0,3.87,0,,0,0,0,4,F,New York
16490,1,0,10.22,21,0.39,0,5,0.2,0,F,New York
16511,0,0,5.69,7,,0,2.2,0.1,3,F,New York
16524,1,0,7.93,10,,0,7.1,0.5,7,F,New York
16551,0,0,7.38,22,0,0,26.7,2,0,F,New York
16562,1,1,10.22,12,0.13,0,56.9,4,0,F,New York
16588,0,0,7.21,10,,2,0.2,0,0,F,New York
16629,1,1,10.22,12,,0,18.9,5.2,6,F,New York
16634,0,0,3.39,0,,0,0,0,1,F,New York
16654,1,0,10.22,12,0.87,0,38.1,2.8,0,F,New York
16662,1,0,6.75,0,,0,0.8,0.1,3,F,New York
16792,1,1,9.6,0,,0,178.2,11.3,0,F,New York
16831,1,1,10.19,20,0.08,0,49.9,5.9,0,M,Chicago
16834,1,0,4.49,0,,0,0,0,3,F,Chicago
16840,1,0,6.14,20,,0,1.4,0.1,0,F,Chicago
16878,0,0,3.71,0,,0,0,0,0,F,Chicago
16902,0,0,4.1,14,,0,0,0,0,F,Chicago
16947,1,1,10.17,22,1.05,0,34.1,2,0,F,Chicago
16980,1,1,10.16,25,1.95,0,92.3,8.4,0,F,New York
16986,1,0,10.16,19,1.91,0,87.7,6.7,0,F,New York
16995,0,0,3.62,0,,0,0,0,2,F,New York
17059,1,0,5.18,23,,0,0,0,0,M,Washington DC
17064,0,0,5.08,13,,0,0,0,0,M,California
17067,1,1,4.77,14,,0,0,0,0,M,California
17106,0,0,5.6,0,,1,7.7,0.7,7,M,California
17108,0,0,3.31,0,,0,0,0,0,M,California
17111,0,0,4.52,17,,1,0,0,3,M,California
17128,0,0,3.77,14,,0,0,0,0,M,California
17141,1,1,5.65,0,,0,0.9,0.1,3,M,California
17153,1,1,10.13,13,1.74,0,4.8,1.4,0,M,California
17155,0,0,3.53,0,0,0,0,0,1,M,California
17183,0,0,3.82,0,,0,0,0,0,M,California
17248,0,0,3.53,0,,0,0,0,5,M,California
17255,1,1,10.12,17,1.75,0,30.8,0.9,0,F,Chicago
17277,0,0,6.14,0,,0,0.7,0.1,1,F,Chicago
17281,1,1,10.12,15,1.16,0,10.9,0.7,0,F,California
17283,1,1,10.12,10,1.17,0,3.2,0.2,0,F,California
17302,0,0,3.27,0,,0,0,0,7,F,California
17319,1,1,10.11,24,1.21,0,16.4,1.2,0,F,California
17323,1,1,6.3,0,,1,7.8,0.5,6,F,California
17325,0,0,3.45,13,,0,0,0,0,F,California
17348,0,0,4.31,14,,0,0,0,0,F,California
17374,1,1,6.17,21,,0,8.9,2.2,0,F,California
17383,0,0,4.35,0,,0,0,0,6,F,California
17448,1,1,5.68,13,,0,1.3,0.2,0,F,California
17461,1,0,3.97,14,,0,0,0,0,F,California
17471,1,1,3.72,0,,0,0,0,0,F,California
17473,0,0,3.93,22,0,0,0,0,0,F,California
17482,1,0,4.42,0,,0,0,0,0,F,California
17509,1,1,10.08,25,0.04,0,4.5,0.4,0,F,California
17531,1,1,10.07,21,0.25,0,85.3,6,0,F,California
17540,1,0,6.13,18,,0,18.2,1.1,0,F,California
17597,1,0,5.55,0,,1,2.9,0.2,6,F,California
17641,0,0,3.38,0,,0,0,0,6,F,California
17643,1,1,10.32,14,1,0,67.5,7.1,0,F,California
17717,1,0,10.05,19,1.84,0,48.4,1.5,0,F,California
17721,1,0,5.65,22,,0,1.5,0.1,0,F,California
17756,1,0,10.32,20,,0,43.5,1.7,0,F,California
17776,1,1,10.04,14,1.55,0,81.5,3,1,F,California
17790,1,0,3.79,32,,1,0,0,0,F,California
17845,1,0,4.9,0,,0,0,0,0,F,California
17859,0,0,3.72,0,,0,0,0,0,F,California
17887,1,1,10.03,17,1.66,0,129.3,5.4,0,F,California
17888,1,1,10.03,11,0.37,0,17.4,9.1,0,M,California
17917,1,0,5.98,0,,0,5.4,0.8,7,M,California
17955,1,0,8.84,28,,1,76,6.1,0,M,California
17967,1,0,9.6,21,0,0,48.5,10.4,0,M,California
17970,1,0,5.58,0,,0,0.8,0.1,2,M,California
17971,1,0,4.55,0,,1,0,0,7,F,California
18026,0,0,3.3,0,,0,0,0,0,F,California
18029,1,0,6.86,10,,0,4,0.4,6,F,California
18041,0,0,5.37,76,,1,32.8,4.6,0,M,Chicago
18050,1,1,10.01,24,1.19,0,73.3,2.7,0,M,Chicago
18068,0,0,6.06,0,,2,11.7,1.9,1,M,Washington DC
18123,1,0,5.9,0,,0,2.5,0.3,4,M,Washington DC
18136,0,0,3.69,0,,0,0,0,0,M,Washington DC
18140,1,0,3.54,13,,0,0,0,0,M,Washington DC
18176,1,0,7.01,14,,0,37.5,1.5,0,M,Washington DC
18228,0,0,3.68,0,,0,0,0,0,M,Washington DC
18267,0,0,6.31,0,,0,0.8,0.1,2,F,California
18289,1,0,5.6,0,,0,1.2,0.2,5,F,California
18290,1,0,5.48,53,,0,30.6,1.8,0,M,New York
18340,1,0,9.98,11,,0,2.5,0.3,1,M,New York
18341,1,0,7.88,26,0,0,49.8,1.8,0,M,New York
18379,0,0,3.66,0,,0,0,0,0,M,New York
18404,1,1,3.98,22,,0,0,0,0,M,New York
18448,1,1,6.57,0,,0,1.6,0.1,5,M,New York
18481,0,0,5,0,,0,0,0,0,M,New York
18513,0,0,5.15,13,,3,4.9,1.4,0,M,New York
18532,0,0,5.69,0,0,0,2.5,0.4,5,M,New York
18545,1,0,4.67,14,,0,0,0,0,M,New York
18556,1,0,4.65,23,,0,0,0,0,F,New Jersey
18603,0,0,3.64,0,,0,0,0,0,F,New Jersey
18613,1,0,4.73,0,,1,0,0,6,F,New Jersey
18630,1,1,9.51,22,0,0,15.5,0.5,0,F,New Jersey
18634,1,1,5.19,0,,0,0,0,0,F,New Jersey
18636,1,1,9.95,15,1.21,0,113.6,7.2,0,F,New Jersey
18639,1,0,9.95,22,0.83,0,13.6,0.5,0,M,New York
18670,1,0,5.28,17,0,3,203.4,11.8,0,M,New York
18738,1,0,4.7,0,0,0,0,0,0,M,New York
18748,1,0,7.57,26,0,1,23,0.7,0,M,New York
18798,0,0,8.29,34,,0,38.8,0.9,0,M,New York
18800,1,0,9.93,26,1.35,0,0.1,0,0,M,New York
18818,1,1,5.38,19,0,0,12.4,0.6,1,M,New York
18841,1,0,9.92,24,,0,,,0,M,New York
18850,0,0,3.56,13,,0,0,0,0,M,New York
18855,1,1,9.92,11,1.53,0,0.3,0,0,M,New York
18877,1,0,9.92,22,0.92,0,113.1,4.9,0,M,New York
18893,1,0,9.92,25,0.25,0,4.3,0.2,0,M,New York
18903,1,1,4.55,0,,0,0,0,3,M,New York
18914,0,0,3.6,0,,0,0,0,0,M,New York
18926,1,0,7.73,18,0,0,58.6,3.5,0,M,New York
18929,1,0,3.96,20,,0,0,0,0,M,New York
18935,1,1,4.31,0,,0,0,0,4,M,New York
19019,0,0,3.56,13,,1,0,0,0,M,New York
19085,1,1,9.9,15,1.19,0,82.4,4.2,0,M,New York
19122,1,0,6.82,18,,0,3.3,0.4,0,M,New York
19135,0,0,5.89,0,,0,1.2,0.2,4,M,New York
19141,0,0,3.58,0,,0,0,0,0,M,New York
19164,1,1,5.85,16,,0,11.7,1,0,M,New York
19166,1,0,4.47,13,,1,0,0,0,M,New York
19241,1,0,9.88,21,0.29,0,43.7,2.8,0,M,New York
19251,0,0,3.65,0,,0,0,0,5,M,New York
19260,1,0,8.42,10,,0,0.5,0,0,M,New York
19290,0,0,3.56,0,,0,0,0,0,M,Washington DC
19294,1,0,6.67,10,,0,0.8,0,1,M,Washington DC
19298,0,0,8.85,9,,0,0,0,0,M,Washington DC
19300,0,0,5.82,22,,0,6.3,4.6,0,M,Washington DC
19309,1,1,9.88,10,1.1,4,81.5,4.9,0,M,Washington DC
19393,1,0,9.88,19,0.43,0,28.7,1.2,0,M,Washington DC
19428,1,0,9.87,20,1.12,0,49.6,3.4,0,M,Washington DC
19435,0,0,8.27,8,,0,3.2,0.4,6,M,Washington DC
19463,1,0,9.87,12,1.09,0,46,2.4,0,M,Washington DC
19475,1,1,6.73,19,,0,44.7,9.3,0,M,Washington DC
19520,0,0,3.47,56,,2,0,0,0,M,Washington DC
19522,1,0,6.62,24,0,0,7.2,0.4,1,M,Washington DC
19528,0,0,3.42,48,,5,0,0,0,M,Washington DC
19540,1,0,5.58,23,,0,19.6,2,0,M,Washington DC
19592,1,1,9.86,15,1.12,0,39.5,4,0,M,Washington DC
19618,1,1,9.86,16,1.58,0,93.5,5.4,0,M,Washington DC
19630,1,0,6.62,15,,0,4.4,0.4,4,M,Washington DC
19652,1,0,4.93,21,0.24,0,0,0,0,M,Washington DC
19678,1,1,9.86,29,0.31,0,56.2,7.9,0,M,Chicago
19682,1,1,3.54,0,,0,0,0,0,M,Chicago
19758,1,0,5.98,39,,0,4,0.8,0,M,Chicago
19781,1,0,6.03,17,,0,10.1,1.1,0,M,Chicago
19789,0,0,7.13,13,0,0,6.3,0.4,7,M,Chicago
19793,1,1,5.41,12,,0,0.8,0.1,0,M,Chicago
19811,1,0,5.44,18,,2,14.5,1.3,0,M,Washington DC
19840,1,0,9.74,8,,1,3.2,0.2,2,F,California
19859,0,0,8.54,11,,0,6.8,0.7,7,F,California
19881,0,0,4.27,0,,0,0,0,0,F,New York
19901,1,0,7.73,19,0,0,44.8,2.5,0,F,Chicago
19904,1,1,9.84,16,,0,28.4,1.1,0,F,Chicago
19932,0,0,6.31,20,,0,9.9,0.9,0,F,Chicago
19934,0,0,3.53,0,,0,0,0,0,F,Chicago
20013,1,1,5.05,0,0,0,1.8,0.2,6,M,Washington DC
20025,1,1,10.59,0,,0,0,0,0,M,Washington DC
20028,0,0,3.53,0,,0,0,0,0,M,Washington DC
20043,1,1,7.68,8,,0,3.7,0.4,5,M,Washington DC
20094,1,0,6.73,13,,0,4.9,0.4,5,M,Washington DC
20128,1,0,8.64,24,,0,13.1,0.3,0,M,Washington DC
20138,1,0,3.33,0,,0,0,0,5,M,Washington DC
20213,1,0,5.69,0,,0,1.7,0.2,3,M,Washington DC
20227,1,1,9.83,13,1.94,0,16.2,1.1,0,M,Washington DC
20228,1,1,9.83,10,1.23,0,19.4,2.8,0,M,Washington DC
20235,0,0,5.37,14,,1,19.4,1.3,0,M,Washington DC
20242,0,0,3.04,13,,0,0,0,0,M,Washington DC
20292,1,0,5.3,24,,1,12.2,0.9,0,M,Washington DC
20295,1,0,9.83,20,1.27,0,71.5,3.3,0,M,Washington DC
20324,0,0,6.01,11,,0,9,1.6,2,M,Washington DC
20343,0,0,3.61,14,,3,0,0,0,M,Washington DC
20366,0,0,8.37,24,,0,54.9,1.8,0,M,Washington DC
20371,1,1,5.2,23,,3,1.2,0.1,0,M,Washington DC
20391,0,0,3.28,0,,0,0,0,1,M,Washington DC
20415,1,0,9.82,4,,0,6.2,0.5,2,M,Washington DC
20445,1,0,9.82,21,0.52,0,9.4,2.2,0,M,Washington DC
20453,1,0,8.01,9,,0,0,0,0,M,Washington DC
20487,1,0,9.82,22,0.93,1,88.3,6.3,0,M,Washington DC
20515,0,0,4.09,0,,1,0,0,5,M,Washington DC
20585,1,1,9.81,17,1.66,0,20.1,5.4,0,M,Washington DC
20591,1,0,4.76,0,,0,0,0,4,M,Washington DC
20597,0,0,3.07,14,,0,0,0,0,M,Washington DC
20602,1,1,3.66,13,,0,0,0,0,M,Washington DC
20664,1,0,7.66,20,,0,1.6,0.1,0,M,Washington DC
20667,0,0,4.35,0,0,0,0,0,6,M,Washington DC
20766,1,0,3.66,0,,0,0,0,3,M,Washington DC
20803,0,0,3.07,0,,0,0,0,1,M,Washington DC
20814,1,0,4.1,0,,3,0,0,7,M,Washington DC
20821,1,0,9.8,20,1.07,0,5.3,1,0,M,Washington DC
20822,1,0,9.8,21,0.44,0,19.2,2.1,0,M,Washington DC
20827,1,1,6.25,23,,0,0,0,0,M,Washington DC
20842,1,1,4.85,23,0.27,0,0,0,0,F,California
20888,1,1,9.8,15,1.18,0,41.8,2.1,0,F,California
20943,1,0,6.49,20,,0,7.4,1,0,F,California
